XB,FWMJ,CZMJ,YZJ,FWMJ.1,FWZJ,SFAJ,Age,RentType,BuyerAge,MonthlyRentUnitArea,In_Province,In_City,Label
1,112.28,9.2,860.0,123.26,1196000.0,1.0,27,0.0,24,93.47826086956522,1,0,0
1,78.78,54.39,600.0,69.25,302956.0,1.0,38,0.5,36,13.808073115003808,1,0,0
0,104.77,104.77,500.0,106.35,2375752.65,1.0,32,1.0,28,4.772358499570488,1,0,0
1,78.935,78.935,1750.0,109.71,1598000.0,1.0,31,1.0,27,22.05649714889734,1,0,0
0,117.5,117.5,1800.0,117.5,616502.0,0.0,39,1.0,37,15.319148936170214,0,0,0
0,91.22,10.0,800.0,112.51,927306.0,1.0,32,0.0,29,80.0,1,0,0
1,90.78,15.6,1130.0,83.84,1450000.0,1.0,28,0.0,25,72.43589743589743,1,0,0
1,59.87,59.87,1600.0,91.41,974225.0,1.0,35,1.0,32,26.72456990145315,1,0,0
0,63.81,63.81,2300.0,125.92,2530000.0,1.0,28,1.0,26,36.0445071305438,1,0,0
1,80.73,80.73,1500.0,43.82,225840.0,0.0,51,1.0,46,18.58045336306206,1,1,0
0,56.24,56.24,800.0,116.09,1724594.0,1.0,47,1.0,46,14.22475106685633,1,0,0
0,80.09,80.09,900.0,119.65,692322.0,1.0,40,1.0,39,11.237357972281185,1,1,0
1,100.67,12.05,1340.0,99.44,1524728.48,1.0,28,0.0,27,118.83206886489644,1,0,0
0,110.44,15.0,600.0,117.97,1563692.0,1.0,33,0.0,31,40.0,1,0,0
1,59.32,59.32,2000.0,88.71,852696.0,1.0,32,1.0,28,33.715441672285905,1,0,0
1,112.37,12.0,300.0,70.35,585495.0,1.0,49,0.0,48,25.0,1,0,0
0,82.05,82.05,2000.0,81.17,807831.0,1.0,52,1.0,49,24.375380865326026,1,0,0
0,77.02,45.4,1300.0,102.35,1050000.0,1.0,27,0.5,23,39.88700564971752,1,0,0
1,69.86,69.86,1100.0,71.59,362197.0,1.0,37,1.0,36,15.74577726882336,1,0,0
0,107.0,107.0,1000.0,53.03,166250.0,1.0,44,1.0,42,9.345794392523365,1,0,0
1,74.85,57.095,1041.665,130.7,977776.0,0.0,42,0.5,38,28.931324976411915,1,0,0
1,145.0,145.0,6000.0,89.51,546220.0,1.0,40,1.0,38,41.37931034482759,1,0,0
0,25.86,25.86,300.0,114.97,1006946.0,1.0,36,1.0,35,11.60092807424594,1,0,0
1,104.415,104.415,1333.0,105.55,350000.0,0.0,36,1.0,31,12.837319620841882,1,0,0
0,153.7,153.7,666.0,108.49,570000.0,1.0,29,1.0,25,4.333116460637606,1,1,0
1,94.68,94.68,1125.0,99.1,800382.0,1.0,34,1.0,30,12.243993926924658,1,0,0
1,91.5,91.5,500.0,105.64,1180000.0,1.0,48,1.0,45,5.46448087431694,1,0,0
0,98.24,98.24,2000.0,89.48,1050000.0,1.0,30,1.0,26,20.358306188925084,1,0,0
1,108.8,72.11500000000001,1350.0,89.66,190465.0,0.0,46,0.5,44,26.546368516339054,1,0,0
0,193.14,96.0,750.0,91.25,529180.0,1.0,44,0.0,41,7.8125,1,1,0
0,76.45,76.45,2500.0,112.29,945969.0,1.0,43,1.0,41,44.85910017750003,1,0,0
1,46.385,27.38,950.0,112.79,1294040.0,1.0,33,0.5,32,60.05361930294906,1,0,0
0,97.48,48.74,1800.0,54.27,350000.0,0.0,33,0.0,30,36.93065244152647,1,0,0
0,129.03,60.0,9600.0,104.8,300000.0,0.0,36,0.0,32,160.0,1,1,0
1,73.02,73.02,600.0,80.15,1050000.0,1.0,28,1.0,25,8.216926869350862,1,0,0
0,80.24,20.0,800.0,104.13,1000000.0,1.0,28,0.0,27,40.0,1,0,0
1,105.23,105.23,1075.0,129.18,1924198.0,1.0,34,1.0,30,10.349374841012487,1,0,0
1,96.88,96.88,700.0,89.0,570920.0,0.0,50,1.0,47,7.225433526011561,1,0,0
0,107.2,107.2,1650.0,119.43,720362.0,0.0,37,1.0,35,17.076022572287876,1,0,0
0,38.62,38.62,1000.0,88.98,450942.0,1.0,33,1.0,29,25.893319523562923,1,0,0
0,94.42,94.42,1400.0,91.75,1236995.0,1.0,37,1.0,34,14.827367083245075,1,0,0
0,66.6,66.6,1200.0,71.45,680000.0,1.0,37,1.0,33,18.01801801801802,1,0,0
1,202.43,12.0,300.0,126.52,2877351.0,1.0,55,0.0,52,25.0,0,0,0
0,86.08,86.08,800.0,109.46,1057991.0,0.0,31,1.0,30,9.29368029739777,1,0,0
1,67.05,67.05,1300.0,79.92,1105000.0,1.0,37,1.0,33,19.38851603281133,1,0,0
0,75.45,75.45,1200.0,75.62,1436000.0,1.0,37,1.0,35,15.904572564612325,1,0,0
1,65.0,65.0,1000.0,73.55,590000.0,1.0,41,1.0,37,15.384615384615383,1,0,0
0,69.0,69.0,800.0,119.07,2755280.0,1.0,41,1.0,39,11.594202898550725,1,0,0
1,56.8,56.8,1200.0,90.95,899000.0,1.0,33,1.0,28,21.126760563380284,1,0,0
0,95.02,40.0,500.0,81.05,1491397.0,1.0,30,0.0,29,12.5,1,0,0
1,86.655,86.655,941.665,110.46,1370067.0,1.0,38,1.0,37,10.858719303556278,1,0,0
0,79.46,37.365,275.0,126.32,2267835.0,1.0,42,0.0,38,7.006759915141491,1,0,0
0,61.87,61.87,1400.0,135.35,1660000.0,1.0,28,1.0,24,22.628091158881528,1,0,0
1,100.07,9.8,1130.0,94.04,1193086.0,1.0,33,0.0,30,115.30612244897958,1,0,0
0,131.39,71.3,300.0,147.15,700000.0,1.0,34,0.0,30,4.20757363253857,1,1,0
1,87.06,87.06,1700.0,87.06,377470.0,1.0,51,1.0,50,19.5267631518493,1,0,0
1,93.08,93.08,11635.0,75.91,1449000.0,1.0,30,1.0,27,125.0,1,0,0
0,57.9,57.9,2300.0,106.62,2286047.0,1.0,43,1.0,41,39.72366148531952,1,0,0
0,74.59,74.59,600.0,123.73,840993.0,1.0,27,1.0,26,8.043973723019171,0,0,0
1,64.3,64.3,1500.0,123.76,2757668.0,1.0,47,1.0,43,23.328149300155523,1,0,0
1,126.73,126.73,2500.0,140.39,3769751.0,1.0,41,1.0,39,19.72697861595518,1,0,0
1,77.45,59.75,850.0,101.35,849120.0,1.0,37,0.5,32,15.037243947858476,0,0,0
1,196.53,196.53,4500.0,118.37,1532846.0,1.0,32,1.0,31,22.89726759273393,1,0,0
1,90.76,20.0,500.0,116.0,1559701.0,1.0,40,0.0,37,25.0,1,0,0
1,64.58,64.58,1500.0,120.4,2222005.0,1.0,39,1.0,38,23.22700526478786,1,0,0
0,66.42,66.42,1500.0,122.5,1326000.0,1.0,28,1.0,23,22.58355916892502,1,0,0
1,92.67,92.67,1900.0,81.88,446470.0,1.0,43,1.0,39,20.50285960936657,1,0,0
0,64.33,64.33,3100.0,134.57,1202157.0,1.0,33,1.0,32,48.18902533810042,1,0,0
1,121.76,121.76,3500.0,99.07,699236.0,0.0,29,1.0,27,28.74507227332457,0,0,0
1,90.2,12.0,700.0,96.15,1000000.0,1.0,26,0.0,22,58.333333333333336,1,0,0
0,47.14,47.14,833.33,118.31,1054877.0,1.0,30,1.0,29,17.677768349596946,1,0,0
0,55.12,55.12,1300.0,87.83,396781.0,1.0,33,1.0,31,23.58490566037736,1,0,0
1,104.61,72.305,900.0,81.1,653452.0,1.0,32,0.5,28,10.919486664754803,1,0,0
0,68.61,68.61,750.0,92.04,1146133.0,1.0,33,1.0,32,10.931351114997812,0,0,0
1,98.23,98.23,1000.0,72.48,900000.0,1.0,36,1.0,32,10.180189351521935,1,0,0
1,94.9,94.9,1600.0,99.33,2180000.0,1.0,32,1.0,30,16.859852476290833,1,0,0
0,406.56,50.0,500.0,86.45,422000.0,1.0,39,0.0,36,10.0,1,0,0
0,86.6,86.6,1800.0,79.8,1320000.0,1.0,30,1.0,27,20.785219399538107,1,0,0
1,53.65,53.65,1100.0,54.72,166244.0,1.0,50,1.0,46,20.50326188257223,1,0,0
0,83.7,83.7,800.0,81.28,278000.0,0.0,53,1.0,48,9.557945041816009,1,1,0
0,138.52,138.52,3500.0,78.76,1180000.0,1.0,46,1.0,43,25.26710944267976,1,0,0
0,46.54,46.54,800.0,74.46,790000.0,1.0,32,1.0,30,17.189514396218307,1,1,0
1,124.56,20.0,400.0,110.1,1236420.22,1.0,32,0.0,29,20.0,1,0,0
0,88.84,88.84,1300.0,106.66,941984.0,1.0,31,1.0,27,14.633048176497072,0,0,0
1,34.97,34.97,1700.0,147.15,1305000.0,1.0,33,1.0,32,48.61309694023449,0,0,0
0,47.8,47.8,1200.0,89.26,754367.0,1.0,37,1.0,34,25.104602510460253,1,0,0
0,77.91,77.91,1000.0,108.8,673771.0,1.0,36,1.0,32,12.83532280836863,1,0,0
0,102.78,12.5,1290.0,127.91,2500800.0,1.0,26,0.0,24,103.2,1,0,0
0,81.41,81.41,1000.0,102.22,2246313.0,0.0,39,1.0,38,12.283503255128362,0,0,0
1,158.38,30.0,1200.0,86.77,520959.0,1.0,39,0.0,36,40.0,0,0,0
0,29.43,29.43,1800.0,86.63,252242.0,0.0,48,1.0,45,61.16207951070336,1,0,0
0,60.03,60.03,1200.0,75.2,463116.0,1.0,40,1.0,36,19.99000499750125,1,0,0
0,73.98,73.98,1000.0,95.21,336000.0,1.0,39,1.0,36,13.517166801838334,1,0,0
0,68.93,68.93,2000.0,134.76,1364226.0,1.0,36,1.0,33,29.014942695488173,1,0,0
1,68.51,68.51,1200.0,79.87,1030000.0,1.0,30,1.0,26,17.515691139979563,1,0,0
0,73.84,73.84,2000.0,107.54,1801959.0,1.0,30,1.0,29,27.085590465872155,1,0,0
1,87.87,87.87,2000.0,134.49,2503326.0,1.0,31,1.0,26,22.760896779333105,1,1,0
1,34.21,34.21,300.0,156.64,2388792.0,1.0,40,1.0,36,8.769365682548962,1,0,0
0,56.12,56.0,2100.0,126.15,1597506.0,0.0,27,0.0,26,37.5,0,0,0
1,85.04,85.04,2200.0,89.69,1500000.0,0.0,36,1.0,32,25.870178739416744,0,0,0
1,68.0,68.0,1600.0,132.71,2352082.0,1.0,34,1.0,31,23.529411764705884,1,0,0
1,89.65,89.65,2200.0,108.04,883894.0,1.0,40,1.0,36,24.53987730061349,1,1,0
0,86.36,15.0,850.0,100.17,1081836.0,1.0,37,0.0,34,56.66666666666666,1,0,0
0,83.63,26.666666666666668,500.0,86.19,848263.0,1.0,37,0.0,33,20.83333333333333,1,0,0
1,95.95,95.95,1450.0,106.24,934659.0,1.0,33,1.0,29,15.112037519541428,1,0,0
1,86.68333333333334,12.666666666666666,1123.3333333333333,110.26,1250960.0,1.0,31,0.0,28,88.95299145299145,0,0,0
1,66.56,66.56,900.0,116.1,1401854.0,1.0,28,1.0,26,13.521634615384617,1,0,0
1,79.576,79.576,19860.0,83.36,585107.0,1.0,31,1.0,29,274.5573544866835,1,0,0
1,47.0,47.0,750.0,47.61,420000.0,1.0,41,1.0,37,15.95744680851064,1,0,0
1,139.27,20.0,1000.0,125.88,948339.0,1.0,61,0.0,59,50.0,0,0,0
0,64.11,64.11,1650.0,66.12,314083.0,1.0,37,1.0,36,25.737014506317266,0,0,0
1,160.77,160.77,700.0,86.71,342452.0,1.0,34,1.0,33,4.354046152889221,1,0,0
1,101.22,50.0,2000.0,91.77,1001419.0,1.0,29,0.0,24,40.0,1,0,0
0,133.67,133.67,1000.0,106.1,1010000.0,1.0,44,1.0,40,7.481110196753199,1,0,0
1,119.87,72.435,2150.0,116.49,199000.0,0.0,36,0.5,31,30.59914907816801,1,0,0
0,32.23,32.23,900.0,105.33,2086500.0,1.0,28,1.0,26,27.924294135898236,1,0,0
0,102.75,40.0,200.0,182.75,1600000.0,0.0,30,0.0,26,5.0,1,0,0
0,100.715,66.75,1400.0,96.9,772836.0,1.0,34,0.5,33,21.580855692530815,1,0,0
1,103.36,103.36,1000.0,115.13,640000.0,1.0,38,1.0,37,9.674922600619196,1,0,0
1,64.65,64.65,600.0,62.0,650000.0,1.0,46,1.0,42,9.280742459396752,1,0,0
1,121.57,121.57,2100.0,89.4,1020000.0,1.0,29,1.0,24,17.273998519371556,1,0,0
1,76.57,69.58,1500.0,89.86,1070000.0,1.0,27,0.5,22,21.777703708592497,1,0,0
0,138.89,138.89,800.0,94.08,693887.0,0.0,35,1.0,33,5.759953920368638,1,0,0
0,41.35,41.35,3300.0,95.51,1083494.0,1.0,30,1.0,26,79.80652962515114,1,0,0
1,94.64,30.0,1000.0,59.33,540000.0,1.0,36,0.0,32,33.333333333333336,1,0,0
0,90.52,90.52,1500.0,90.54,1250000.0,1.0,27,1.0,26,16.57092355280601,1,0,0
1,163.32,23.3,1565.0,105.8,2238315.0,1.0,25,0.0,23,67.16738197424893,1,0,0
1,87.98,12.0,800.0,87.98,847338.0,1.0,38,0.0,35,66.66666666666667,1,0,0
1,189.64,15.0,100.0,87.24,1393711.0,1.0,27,0.0,24,6.666666666666667,1,0,0
0,105.84,105.84,2000.0,141.1,1243225.38,1.0,30,1.0,25,18.89644746787604,0,0,0
0,115.73,115.73,4700.0,107.36,893021.0,1.0,52,1.0,49,40.61176877214206,1,1,0
1,86.62,8.9,1090.0,80.9,428311.0,0.0,25,0.0,24,122.47191011235957,1,0,0
1,60.06,60.06,850.0,88.81,1000000.0,1.0,36,1.0,31,14.152514152514152,1,0,0
0,91.8,91.8,1000.0,87.83,1224658.0,1.0,59,1.0,55,10.893246187363834,1,1,0
1,77.86,77.86,1300.0,112.77,1860000.0,1.0,42,1.0,39,16.696634985872077,1,0,0
0,79.13,79.13,4658.35,96.17,1075779.0,1.0,28,1.0,26,58.86958170099836,1,0,0
1,122.76,20.0,350.0,57.25,322511.0,1.0,36,0.0,32,17.5,1,0,0
1,88.0,16.0,1100.0,108.22,1267256.0,1.0,30,0.0,28,68.75,1,0,0
1,117.13333333333333,8.6,1013.3333333333334,82.21,452100.0,1.0,27,0.0,26,117.21318314559868,1,0,0
1,108.01,15.0,600.0,139.27,1423405.0,1.0,37,0.0,33,40.0,1,0,0
0,40.34,40.34,800.0,66.93,401725.0,1.0,41,1.0,36,19.83143282102132,1,0,0
0,43.15,43.15,500.0,93.17,1178599.0,1.0,32,1.0,28,11.587485515643106,1,0,0
1,87.57000000000001,87.57000000000001,810.5714285714286,101.64,588425.0,1.0,35,1.0,32,10.5099132319551,1,1,0
0,911.35,50.0,500.0,111.12,750000.0,1.0,36,0.0,33,10.0,1,0,0
0,94.41,94.41,1600.0,137.81,2936147.0,1.0,37,1.0,34,16.94735727147548,1,0,0
1,119.37,30.0,600.0,80.7,1050000.0,1.0,33,0.0,29,20.0,1,0,0
1,46.6,46.6,3497.0,114.04,2280000.0,0.0,27,1.0,24,75.04291845493562,1,0,0
0,69.51,10.0,800.0,114.26,831927.0,1.0,27,0.0,25,80.0,1,0,0
0,42.1,42.1,1800.0,145.55,1468747.0,1.0,27,1.0,24,42.75534441805225,1,0,0
1,92.76,11.39,1130.0,115.22,2578912.24,1.0,26,0.0,24,99.20983318700614,1,0,0
0,830.55,347.0,19420.0,92.08,1166699.0,1.0,39,0.0,36,55.96541786743516,0,0,0
1,56.01,10.0,300.0,116.27,2090873.0,1.0,26,0.0,25,30.0,1,0,0
1,94.02,94.01333333333332,2800.0,43.02,530000.0,1.0,27,0.6666666666666666,22,29.78300980174733,1,0,0
1,72.87,14.0,1292.0,72.87,1051762.0,1.0,30,0.0,29,92.28571428571428,0,0,0
0,89.25,89.25,3550.0,118.44,2551433.0,1.0,27,1.0,24,39.77591036414566,1,0,0
1,59.42,59.42,1500.0,143.45,2544888.0,1.0,34,1.0,32,25.244025580612583,1,0,0
0,118.96,118.96,1800.0,129.05,647206.0,0.0,48,1.0,43,15.131136516476127,1,0,0
0,83.63,83.63,1700.0,88.68,1220000.0,1.0,34,1.0,32,20.3276336242975,0,0,0
0,70.6,70.6,800.0,90.29,514639.0,0.0,37,1.0,33,11.3314447592068,1,0,0
1,63.72,63.72,1100.0,84.15,930000.0,1.0,45,1.0,40,17.26302573760201,1,0,0
1,88.84,15.0,600.0,75.54,1260000.0,1.0,33,0.0,30,40.0,0,0,0
0,85.8,85.8,2000.0,86.52,979425.0,1.0,39,1.0,35,23.31002331002331,0,0,0
1,109.02,109.02,3000.0,78.08,855000.0,1.0,33,1.0,29,27.5178866263071,1,0,0
0,84.79,40.0,250.5,81.78,853942.0,1.0,31,0.0,27,5.016666666666667,1,0,0
0,85.19,85.19,525.0,121.74,941698.0,1.0,36,1.0,34,6.162695152013147,1,0,0
1,71.39,71.39,900.0,85.1,584060.0,1.0,36,1.0,32,12.606807676145118,1,0,0
1,35.31,35.31,400.0,133.82,2133498.0,1.0,37,1.0,34,11.328235627301048,1,0,0
1,94.37,94.37,1100.0,113.12,1538209.0,1.0,33,1.0,30,11.65624668856628,1,0,0
1,89.4,20.0,1500.0,91.79,496989.0,1.0,32,0.0,28,75.0,1,0,0
1,44.4,44.4,300.0,84.78,623041.0,1.0,33,1.0,30,6.756756756756757,1,0,0
0,72.38,72.38,833.34,93.85,1073872.8,1.0,32,1.0,30,11.513401492124895,1,0,0
0,130.82,130.82,2000.0,88.78,651385.0,1.0,33,1.0,29,15.288182235132243,1,0,0
0,88.32,88.32,1275.0,86.7,1616666.0,1.0,38,1.0,35,14.454019056590653,1,0,0
1,67.13,15.0,800.0,154.89,3810604.0,1.0,31,0.0,27,53.333333333333336,1,0,0
0,67.54,67.54,1300.0,67.54,730000.0,1.0,41,1.0,39,19.24785312407462,1,0,0
0,73.68,30.0,500.0,108.73,656947.0,1.0,52,0.0,47,16.666666666666668,1,0,0
1,100.87,100.87,3500.0,127.63,1578742.0,1.0,40,1.0,36,34.698126301179734,0,0,0
1,86.99,86.99,916.0,105.89,1358699.0,1.0,44,1.0,40,10.529945970801242,0,0,0
1,76.13499999999999,76.13499999999999,1800.0,87.62,700000.0,1.0,42,1.0,39,23.51205778334606,1,0,0
1,82.77,25.0,1000.0,52.55,252400.0,1.0,30,0.0,25,40.0,1,0,0
0,94.08,94.08,1200.0,115.77,589915.0,1.0,37,1.0,34,12.755102040816327,1,0,0
0,83.73,83.73,800.0,83.93,668000.0,1.0,30,1.0,26,9.554520482503284,1,0,0
1,154.27,13.2,1890.0,108.5,420204.6,0.0,33,0.0,30,143.1818181818182,1,0,0
1,87.87,14.9,1090.0,134.9,958608.0,1.0,27,0.0,25,73.15436241610738,1,1,0
0,78.18,78.18,1500.0,97.23,709808.0,1.0,29,1.0,26,19.186492709132768,1,0,0
0,63.8,63.8,1000.0,80.61,560878.0,1.0,37,1.0,36,15.673981191222571,1,0,0
0,91.49,25.0,600.0,70.8,337147.0,1.0,35,0.0,34,24.0,0,0,0
0,78.23,78.23,1200.0,84.58,500000.0,0.0,37,1.0,35,15.339383868081296,1,0,0
1,128.91,10.0,90.0,80.49,1773265.0,1.0,44,0.0,42,9.0,0,0,0
1,99.12,99.12,1000.0,55.55,427679.0,1.0,35,1.0,31,10.088781275221953,1,0,0
1,51.74,51.74,1400.0,175.56,3389550.87,1.0,36,1.0,33,27.05836876691148,1,1,0
0,128.86,7.1,1108.5,91.58,1467089.73,1.0,29,0.0,26,156.1267605633803,1,0,0
0,99.66,99.66,1300.0,75.9,576000.0,1.0,30,1.0,26,13.044350792695164,1,0,0
0,76.31,76.31,1100.0,131.66,1144856.45,1.0,36,1.0,32,14.414886646573189,1,0,0
0,101.2,60.0,750.0,133.73,876429.0,1.0,30,0.0,28,12.5,1,0,0
1,61.0,61.0,600.0,98.07,626184.0,0.0,35,1.0,31,9.836065573770492,1,0,0
0,105.96,105.96,1500.0,135.06,1738293.0,1.0,44,1.0,42,14.156285390713478,0,0,0
1,131.1,10.0,1030.0,109.33,1673756.0,1.0,29,0.0,28,103.0,1,0,0
0,95.51,95.51,800.0,90.41,520613.0,1.0,43,1.0,39,8.37608627368862,1,0,0
0,131.88,131.88,2500.0,98.89,613118.0,1.0,33,1.0,29,18.956627236882014,0,0,0
0,73.84,15.36,2000.0,89.61,1060000.0,1.0,33,0.0,28,130.20833333333334,1,0,0
1,183.12,20.0,300.0,78.78,411008.0,1.0,32,0.0,29,15.0,1,0,0
1,471.18,30.0,300.0,115.12,1270705.0,0.0,28,0.0,26,11.25,1,0,0
1,83.27,83.27,700.0,86.28,445720.0,1.0,37,1.0,35,8.406388855530203,1,0,0
0,66.0,33.333333333333336,333.3333333333333,99.06,1260242.0,1.0,28,0.0,26,10.0,1,0,0
1,87.85,87.85,2000.0,127.8,900000.0,0.0,42,1.0,39,22.766078542970973,1,0,0
0,62.080000000000005,62.080000000000005,1000.0,95.35,641024.78,0.0,51,1.0,47,16.108247422680414,1,0,0
0,109.15,15.0,600.0,70.15,600000.0,1.0,33,0.0,28,40.0,1,0,0
0,91.12,91.12,1600.0,104.64,587859.0,1.0,36,1.0,32,17.559262510974538,1,0,0
1,107.78,107.78,1000.0,86.32,550000.0,1.0,48,1.0,46,9.2781592132121,1,0,0
1,101.4,101.4,467.0,110.26,1515168.93,1.0,38,1.0,37,4.605522682445759,1,0,0
1,144.095,70.21000000000001,656.5,133.62,1558234.0,1.0,55,0.0,52,13.46050863200718,1,0,0
1,78.36,78.36,2300.0,78.36,643442.0,1.0,41,1.0,37,29.3517100561511,1,0,0
0,48.59,48.59,1100.0,105.08,1794692.0,0.0,28,1.0,27,22.63840296357275,1,0,0
0,88.68,23.0,500.0,95.06,541743.0,1.0,29,0.0,28,21.73913043478261,1,0,0
1,100.68,100.68,3000.0,90.03,610068.0,0.0,40,1.0,36,29.797377830750893,1,0,0
1,90.0,60.0,650.0,83.36,1120000.0,1.0,37,0.5,33,10.555555555555555,1,0,0
1,71.56,71.56,800.0,87.73,1250000.0,1.0,30,1.0,28,11.179429849077696,0,0,0
1,69.94666666666667,69.94666666666667,966.6666666666666,91.53,580000.0,1.0,57,1.0,55,13.977637325710242,1,0,0
0,192.52,11.5,240.0,88.83,478045.0,1.0,48,0.0,44,21.0,1,0,0
1,56.13,56.13,2500.0,72.6,412188.0,1.0,29,1.0,28,44.53946196329948,1,0,0
0,109.96,109.96,832.0,120.1,1242008.0,1.0,44,1.0,43,7.56638777737359,0,0,0
1,86.65,86.65,1600.0,86.65,930000.0,1.0,36,1.0,34,18.465089440276977,1,0,0
1,100.03,16.5,1355.0,107.79,1845742.0,1.0,33,0.0,31,82.12121212121212,1,0,0
1,57.99,57.99,1100.0,101.68,1215000.0,1.0,36,1.0,33,18.96878772202104,1,0,0
1,151.7,151.7,2500.0,112.89,1113577.0,0.0,32,1.0,31,16.47989452867502,1,0,0
1,81.55,40.0,1600.0,115.85,400000.0,0.0,36,0.0,32,40.0,1,1,0
0,89.54,89.54,400.0,82.76,640903.0,1.0,35,1.0,31,4.467277194549921,1,0,0
0,74.7,74.7,1200.0,74.52,820000.0,1.0,30,1.0,27,16.06425702811245,1,0,0
0,131.58,40.0,200.0,83.01,604312.8,0.0,37,0.0,35,5.0,1,0,0
1,42.07,42.07,600.0,129.44,1613573.0,1.0,41,1.0,38,14.261944378416924,1,1,0
1,76.05,76.05,1000.0,120.19,1240412.0,1.0,32,1.0,29,13.149243918474689,1,1,0
0,115.09,115.09,1800.0,128.45,2348668.1,1.0,33,1.0,32,15.63993396472326,1,0,0
0,142.75,142.75,1000.0,83.81,1030000.0,1.0,36,1.0,31,7.005253940455342,1,0,0
0,65.94,65.94,1516.6666666666667,164.07,4210472.0,1.0,30,1.0,28,24.507858841346348,1,0,0
1,150.0,130.0,560.0,143.12,1723256.96,1.0,34,0.0,29,4.307692307692308,0,0,0
0,133.7,17.14,1190.0,126.51,2800000.0,1.0,25,0.0,24,69.42823803967327,0,0,0
0,95.31,95.31,2650.0,78.68,628504.0,1.0,34,1.0,31,30.165272686214053,1,0,0
1,72.47,72.47,1400.0,97.18,675740.0,1.0,54,1.0,51,19.318338622878432,1,0,0
0,65.09,65.09,1000.0,94.42,450900.0,1.0,37,1.0,35,15.363343063450603,1,0,0
0,87.81,40.0,1100.0,118.44,2533667.0,1.0,31,0.0,29,27.5,1,0,0
0,75.41,75.41,1300.0,90.39,1450000.0,1.0,31,1.0,28,17.23909295849357,1,0,0
0,67.23,67.23,800.0,79.7,970000.0,1.0,34,1.0,29,11.899449650453668,1,0,0
1,173.74,40.0,440.5,90.89,369149.0,0.0,51,0.0,46,11.0125,1,0,0
0,95.28,95.28,3900.0,180.69,3122323.0,1.0,40,1.0,38,40.931989924433246,0,0,0
0,122.72,45.0,1200.0,116.26,1121849.0,0.0,38,0.0,33,26.666666666666668,1,0,0
1,247.86,247.86,2000.0,127.17,840212.0,1.0,48,1.0,45,8.069071249899137,1,0,0
1,131.24,30.0,3000.0,107.53,1200000.0,1.0,33,0.0,29,100.0,1,0,0
1,81.775,81.775,975.0,106.53,776686.0,1.0,35,1.0,32,12.050726553418702,0,0,0
1,74.555,74.555,850.0,79.22,820000.0,1.0,35,1.0,31,12.74002850190681,1,0,0
0,80.14,80.14,2200.0,82.16,1250000.0,1.0,38,1.0,34,27.451959071624657,1,0,0
1,359.65,50.0,200.0,109.81,580675.0,1.0,28,0.0,25,4.0,1,0,0
0,89.28,89.28,1650.0,110.08,2021924.0,1.0,27,1.0,25,18.481182795698924,1,0,0
1,81.02000000000001,81.02000000000001,1300.0,79.39,484401.0,1.0,36,1.0,34,16.05191795547523,0,0,0
0,89.76333333333334,89.76333333333334,1233.3333333333333,114.31,1154607.0,0.0,35,1.0,31,13.702502521228226,1,0,0
1,311.36,35.0,320.0,98.92,523878.0,1.0,50,0.0,46,9.142857142857142,1,0,0
1,80.36,80.36,1200.0,80.13,1676000.0,1.0,28,1.0,26,14.932802389248382,1,0,0
1,89.8,89.8,1500.0,138.21,1005371.0,1.0,27,1.0,23,16.70378619153675,1,0,0
1,481.95,20.0,330.0,74.68,705000.0,1.0,45,0.0,41,16.5,0,0,0
0,97.48,97.48,1400.0,126.51,2181793.0,1.0,33,1.0,30,14.361920393926958,1,0,0
1,77.36,58.68,700.0,94.35,608774.0,0.0,41,0.5,38,13.274301964839712,0,0,0
0,91.5,91.5,500.0,105.64,1180000.0,1.0,50,1.0,47,5.46448087431694,1,0,0
1,69.24,69.24,600.0,91.52,861550.0,1.0,35,1.0,31,8.665511265164646,1,0,0
1,122.66,12.6,1040.0,87.27,500000.0,0.0,28,0.0,27,82.53968253968254,1,0,0
1,80.57,80.57,1300.0,118.46,929832.0,1.0,31,1.0,30,16.135037855281123,1,0,0
1,95.34,20.0,950.0,116.95,1241258.0,1.0,34,0.0,33,47.5,1,0,0
0,101.57,101.57,500.0,103.63,1081296.0,1.0,30,1.0,26,4.9227133996258745,0,0,0
1,113.07,113.07,2000.0,140.85,967233.0,0.0,48,1.0,47,17.688157778367383,0,0,0
1,72.2,72.2,800.0,107.47,1142878.03,1.0,27,1.0,22,11.080332409972298,1,0,0
0,94.46,94.46,2200.0,75.88,488392.0,1.0,53,1.0,49,23.290281600677535,1,1,0
1,120.25,20.0,200.0,93.39,1262132.0,1.0,39,0.0,35,10.0,1,0,0
0,57.87,20.0,240.0,108.22,850000.0,1.0,35,0.0,32,12.0,1,0,0
0,120.13,16.2,1190.0,118.72,2580497.36,1.0,29,0.0,27,73.4567901234568,1,0,0
0,95.6,95.6,1200.0,95.6,50000.0,0.0,30,1.0,29,12.552301255230129,1,1,0
0,123.14,10.79,1190.0,89.7,1380000.0,0.0,29,0.0,28,110.2873977873978,1,0,0
1,93.53,93.53,1000.0,105.6,2120000.0,1.0,35,1.0,30,10.691756655618518,1,0,0
1,70.98,20.0,1500.0,77.76,1388953.0,1.0,36,0.0,32,75.0,1,0,0
1,117.5,117.5,1000.0,87.44,690883.0,1.0,36,1.0,33,8.51063829787234,1,0,0
0,87.41,87.41,3000.0,50.88,681987.0,1.0,34,1.0,31,34.321015902070705,0,0,0
